type_ownership;Nome Edificio;Descrizione Edificio;Indirizzo;address_secondary;Destinazione_uso;id_building;city
TER;immobile 7735;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688320;072021
TER;immobile 7736;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688319;072021
TER;immobile 7737;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688318;072021
TER;immobile 7738;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688317;072021
TER;immobile 7739;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688316;072021
TER;immobile 7740;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688315;072021
TER;immobile 7741;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688314;072021
TER;immobile 7742;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688313;072021
TER;immobile 7743;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688312;072021
TER;immobile 7744;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688311;072021
TER;immobile 7745;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688310;072021
TER;immobile 7746;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688309;072021
TER;immobile 7747;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688308;072021
TER;immobile 7749;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688307;072021
TER;immobile 7750;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688306;072021
TER;immobile 7751;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688305;072021
TER;immobile 7752;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688304;072021
TER;immobile 7753;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688303;072021
TER;immobile 7754;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688302;072021
TER;immobile 7757;Era TERRENO : VIGNETO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688301;072021
TER;immobile 7763;Era TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688300;072021
TER;immobile 7764;Era TERRENO : SEMINATIVO ARBORATO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688299;072021
TER;immobile 7765;Era TERRENO : SEMINATIVO ARBORATO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688298;072021
TER;immobile 7766;Era TERRENO : FABBR. RURALE. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688297;072021
TER;immobile 7767;Era TERRENO : SEMINATIVO ARBORATO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688296;072021
TER;immobile 7775;Era TERRENO : SEMINATIVO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688295;072021
TER;immobile 7776;TERRENO : VIGNETO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688294;072021
TER;immobile 7778;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688293;072021
TER;immobile 7779;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688292;072021
TER;immobile 7780;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688291;072021
TER;immobile 7781;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688290;072021
TER;immobile 7782;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688289;072021
TER;immobile 7783;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688288;072021
TER;immobile 7784;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688287;072021
TER;immobile 7785;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688286;072021
TER;immobile 7786;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688285;072021
TER;immobile 7787;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688284;072021
TER;immobile 7788;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688283;072021
TER;immobile 7789;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688282;072021
TER;immobile 7790;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688281;072021
TER;immobile 7791;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688280;072021
TER;immobile 7792;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688279;072021
TER;immobile 7793;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688278;072021
TER;immobile 7794;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688277;072021
TER;immobile 7795;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688276;072021
TER;immobile 7796;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688275;072021
TER;immobile 7797;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688274;072021
TER;immobile 7798;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688273;072021
TER;immobile 7799;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688272;072021
TER;immobile 78;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CIECO SNC;;;2689423;072021
TER;immobile 7800;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688271;072021
TER;immobile 7801;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688270;072021
TER;immobile 7802;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688269;072021
TER;immobile 7803;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688268;072021
TER;immobile 7804;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688267;072021
TER;immobile 7805;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688266;072021
TER;immobile 7806;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688265;072021
TER;immobile 7807;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE SNC;;;2688264;072021
TER;immobile 7808;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688263;072021
TER;immobile 7809;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688262;072021
TER;immobile 7810;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688261;072021
TER;immobile 7811;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688260;072021
TER;immobile 7812;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688259;072021
TER;immobile 7813;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688258;072021
TER;immobile 7814;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688257;072021
TER;immobile 7815;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688256;072021
TER;immobile 7816;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688255;072021
TER;immobile 7817;TERRENO : SEMINATIVO ARBORATO.;GIOIA DEL COLLE  PARCO DELLO SCUDO loc. PARCO DELLO SCUDO/SNC;;;2688254;072021
TER;immobile 7818;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688253;072021
TER;immobile 7819;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688252;072021
TER;immobile 7820;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688251;072021
TER;immobile 7821;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688250;072021
TER;immobile 7822;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688249;072021
TER;immobile 7823;TERRENO : ULIVETO. Ceduto in Diritto di Superficie a  RIGIDO Anna nata a GIOIA DEL COLLE il 11/08/1958;LOCALITA GIOIA DEL COLLE SNC;;;2688248;072021
TER;immobile 7824;TERRENO : ULIVETO. Ceduto in Diritto di Superficie a RIGIDO Anna nata a GIOIA DEL COLLE il 11/08/1958;LOCALITA GIOIA DEL COLLE SNC;;;2688247;072021
TER;immobile 7825;TERRENO : FABBR. PROMISCUO (VEDI B2158 ALLOGGIO MUSEO DEL VINO );LOCALITA GIOIA DEL COLLE/SNC;;;2688246;072021
TER;immobile 7829;TERRENO : RELITTO STRADALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688245;072021
TER;immobile 7830;TERRENO : RELITTO STRADALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688244;072021
TER;immobile 7831;TERRENO : RELITTO STRADALE.;LOCALITA GIOIA DEL COLLE/SNC;;;2688243;072021
TER;immobile 7832;TERRENO : RELITTO STRADALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688242;072021
TER;immobile 7833;TERRENO : RELITTO STRADALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688241;072021
TER;immobile 7834;TERRENO : RELITTO STRADALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688240;072021
TER;immobile 7835;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688239;072021
TER;immobile 7836;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688238;072021
TER;immobile 7837;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688237;072021
TER;immobile 7838;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688236;072021
TER;immobile 7839;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688235;072021
TER;immobile 7840;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688234;072021
TER;immobile 7841;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688233;072021
TER;immobile 7842;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688232;072021
TER;immobile 7843;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688231;072021
TER;immobile 7844;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688230;072021
TER;immobile 7845;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688229;072021
TER;immobile 7846;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688228;072021
TER;immobile 7847;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688227;072021
TER;immobile 7848;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688226;072021
TER;immobile 7849;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688225;072021
TER;immobile 7850;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688224;072021
TER;immobile 7851;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688223;072021
TER;immobile 7852;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688222;072021
TER;immobile 7853;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688221;072021
TER;immobile 7854;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688220;072021
TER;immobile 7855;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688219;072021
TER;immobile 7856;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688218;072021
TER;immobile 7857;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688217;072021
TER;immobile 7858;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688216;072021
TER;immobile 7859;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688215;072021
TER;immobile 7860;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688214;072021
TER;immobile 7861;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688213;072021
TER;immobile 7862;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688212;072021
TER;immobile 7863;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688211;072021
TER;immobile 7864;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688210;072021
TER;immobile 7865;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688209;072021
TER;immobile 7866;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688208;072021
TER;immobile 7867;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688207;072021
TER;immobile 7868;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688206;072021
TER;immobile 7869;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688205;072021
TER;immobile 7870;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688204;072021
TER;immobile 7871;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688203;072021
TER;immobile 7872;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688202;072021
TER;immobile 7873;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688201;072021
TER;immobile 7874;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688200;072021
TER;immobile 7875;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688199;072021
TER;immobile 7876;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688198;072021
TER;immobile 7877;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688197;072021
TER;immobile 7878;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688196;072021
TER;immobile 7879;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688195;072021
TER;immobile 7881;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688194;072021
TER;immobile 7882;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688193;072021
TER;immobile 7883;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688192;072021
TER;immobile 7884;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688191;072021
TER;immobile 7885;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688190;072021
TER;immobile 7886;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688189;072021
TER;immobile 7887;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688188;072021
TER;immobile 7888;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688187;072021
TER;immobile 7889;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688186;072021
TER;immobile 7890;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688185;072021
TER;immobile 7891;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688184;072021
TER;immobile 7892;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688183;072021
TER;immobile 7893;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688182;072021
TER;immobile 7894;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688181;072021
TER;immobile 7895;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688180;072021
TER;immobile 7896;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688179;072021
TER;immobile 7897;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688178;072021
TER;immobile 7898;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688177;072021
TER;immobile 7899;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688176;072021
TER;immobile 79;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CIMAROSA SNC;;;2689422;072021
TER;immobile 7900;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688175;072021
TER;immobile 7901;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688174;072021
TER;immobile 7902;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688173;072021
TER;immobile 7903;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688172;072021
TER;immobile 7904;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688171;072021
TER;immobile 7905;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688170;072021
TER;immobile 7906;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688169;072021
TER;immobile 7907;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688168;072021
TER;immobile 7908;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688167;072021
TER;immobile 7909;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688166;072021
TER;immobile 7910;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688165;072021
TER;immobile 7911;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688164;072021
TER;immobile 7912;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688163;072021
TER;immobile 7913;TERRENO : COSTRUZ. NON ABIT.;LOCALITA GIOIA DEL COLLE/SNC;;;2688162;072021
TER;immobile 7914;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688161;072021
TER;immobile 7915;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688160;072021
TER;immobile 7916;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688159;072021
TER;immobile 7917;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688158;072021
TER;immobile 7918;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688157;072021
TER;immobile 7919;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688156;072021
TER;immobile 7920;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688155;072021
TER;immobile 7921;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688154;072021
TER;immobile 7922;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688153;072021
TER;immobile 7923;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688152;072021
TER;immobile 7924;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688151;072021
TER;immobile 7925;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688150;072021
TER;immobile 7926;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688149;072021
TER;immobile 7927;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688148;072021
TER;immobile 7928;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688147;072021
TER;immobile 7929;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688146;072021
TER;immobile 7930;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688145;072021
TER;immobile 7931;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688144;072021
TER;immobile 7932;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688143;072021
TER;immobile 7933;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688142;072021
TER;immobile 7934;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688141;072021
TER;immobile 7935;TERRENO : RELITTO STRADALE.;LOCALITA GIOIA DEL COLLE/SNC;;;2688140;072021
TER;immobile 7936;TERRENO : RELITTO STRADALE.;LOCALITA GIOIA DEL COLLE/SNC;;;2688139;072021
TER;immobile 7937;TERRENO : RELITTO STRADALE.;LOCALITA GIOIA DEL COLLE/SNC;;;2688138;072021
TER;immobile 7938;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688137;072021
TER;immobile 7939;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688136;072021
TER;immobile 7940;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688135;072021
TER;immobile 7941;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688134;072021
TER;immobile 7942;TERRENO : COSTRUZ. NON ABIT.;LOCALITA GIOIA DEL COLLE SNC;;;2688133;072021
TER;immobile 7943;TERRENO : COSTRUZ. NON ABIT.;LOCALITA GIOIA DEL COLLE/SNC;;;2688132;072021
TER;immobile 7944;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688131;072021
TER;immobile 7945;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688130;072021
TER;immobile 7946;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688129;072021
TER;immobile 7947;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688128;072021
TER;immobile 7948;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688127;072021
TER;immobile 7949;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688126;072021
TER;immobile 7950;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688125;072021
TER;immobile 7951;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688124;072021
TER;immobile 7952;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688123;072021
TER;immobile 7953;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688122;072021
TER;immobile 7954;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688121;072021
TER;immobile 7955;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688120;072021
TER;immobile 7956;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688119;072021
TER;immobile 7957;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688118;072021
TER;immobile 7958;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688117;072021
TER;immobile 7959;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688116;072021
TER;immobile 7960;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688115;072021
TER;immobile 7961;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688114;072021
TER;immobile 7962;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688113;072021
TER;immobile 7963;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688112;072021
TER;immobile 7964;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688111;072021
TER;immobile 7965;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688110;072021
TER;immobile 7966;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688109;072021
TER;immobile 7967;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688108;072021
TER;immobile 7968;TERRENO : ORTO.;GIOIA DEL COLLE  VIA LAGOMAGNO/SNC;;;2688107;072021
TER;immobile 7970;TERRENO : SEMINATIVO;LOCALITA GIOIA DEL COLLE SNC;;;2688106;072021
TER;immobile 7973;TERRENO : FABB. URB. DA ACCERTARE.;LOCALITA GIOIA DEL COLLE SNC;;;2688105;072021
TER;immobile 7975;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688104;072021
TER;immobile 7976;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688103;072021
TER;immobile 7977;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688102;072021
TER;immobile 7978;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688101;072021
TER;immobile 7979;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688100;072021
TER;immobile 7980;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688099;072021
TER;immobile 7981;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688098;072021
TER;immobile 7982;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688097;072021
TER;immobile 7983;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688096;072021
TER;immobile 7984;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688095;072021
TER;immobile 7985;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688094;072021
TER;immobile 7986;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688093;072021
TER;immobile 7987;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688092;072021
TER;immobile 7988;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688091;072021
TER;immobile 7989;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688090;072021
TER;immobile 7990;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688089;072021
TER;immobile 7991;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688088;072021
TER;immobile 7992;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688087;072021
TER;immobile 7993;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688086;072021
TER;immobile 7994;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688085;072021
